user_id,total_orders,avg_order_value,max_order_value,first_order,last_order,days_since_last_order,user_tenure_days
23815,3,608.3333333333334,1295,2020-06-22,2024-05-17,228,1653
23816,5,271.0,435,2019-08-13,2022-12-21,741,1967
23817,3,705.0,1205,2021-03-25,2023-03-24,648,1377
23818,1,1080.0,1080,2020-06-20,2020-06-20,1655,1655
23819,2,705.0,950,2019-06-15,2022-09-28,825,2026
23820,6,1100.0,2040,2019-12-26,2024-07-12,172,1832
23821,6,495.0,1125,2020-07-24,2023-10-23,435,1621
23822,5,764.0,1170,2019-01-20,2023-07-25,525,2172
23823,2,497.5,685,2021-11-04,2022-01-31,1065,1153
23824,2,492.5,795,2022-04-25,2023-08-18,501,981
23825,4,767.5,835,2022-10-17,2024-03-30,276,806
23826,5,753.0,835,2019-01-07,2024-01-13,353,2185
23827,6,585.0,905,2020-05-17,2024-11-20,41,1689
23828,5,437.0,725,2021-04-02,2024-11-22,39,1369
23829,4,728.75,1385,2019-04-24,2023-02-19,681,2078
23830,3,836.6666666666666,1575,2020-11-25,2024-10-02,90,1497
23831,2,1110.0,1810,2020-06-21,2023-05-12,599,1654
23832,4,483.75,950,2019-08-25,2023-04-17,624,1955
23833,5,573.0,1220,2019-01-02,2024-02-20,315,2190
23834,1,1255.0,1255,2024-11-26,2024-11-26,35,35
23835,2,1087.5,1225,2021-11-18,2023-05-26,585,1139
23836,3,985.0,1685,2019-01-22,2019-09-04,1945,2170
23837,4,616.25,1280,2019-04-23,2023-02-20,680,2079
23838,4,1008.75,1220,2020-07-30,2024-04-03,272,1615
23839,4,358.75,655,2020-04-22,2023-12-17,380,1714
23840,4,855.0,1110,2020-02-20,2024-09-17,105,1776
23841,2,470.0,785,2019-01-18,2019-11-08,1880,2174
23842,5,632.0,785,2020-02-01,2023-11-19,408,1795
23843,5,1018.0,1580,2019-12-29,2024-11-03,58,1829
23844,1,115.0,115,2023-07-13,2023-07-13,537,537
23845,3,433.3333333333333,830,2019-04-24,2024-11-28,33,2078
23846,5,679.0,1010,2020-07-18,2024-05-21,224,1627
23847,3,961.6666666666666,1245,2019-11-18,2024-08-27,126,1870
23848,1,980.0,980,2023-11-28,2023-11-28,399,399
23849,3,663.3333333333334,1015,2019-05-18,2020-05-24,1682,2054
23850,2,440.0,455,2019-01-12,2020-03-24,1743,2180
23851,5,600.0,1040,2020-09-30,2024-07-27,157,1553
23852,6,980.0,1720,2019-07-11,2022-05-03,973,2000
23853,6,510.0,1110,2019-12-26,2024-08-01,152,1832
23854,3,963.3333333333334,1340,2023-06-05,2023-08-26,493,575
23855,5,459.0,600,2020-12-07,2023-11-13,414,1485
23856,5,231.0,325,2020-03-03,2023-06-04,576,1764
23857,1,605.0,605,2019-06-14,2019-06-14,2027,2027
23858,4,811.25,1230,2020-06-15,2024-08-11,142,1660
23859,3,1158.3333333333333,1655,2021-09-01,2024-08-10,143,1217
23860,7,632.1428571428571,940,2019-06-07,2024-11-03,58,2034
23861,2,557.5,960,2019-01-17,2022-10-23,800,2175
23862,5,751.0,1570,2021-05-14,2024-10-12,80,1327
23863,2,595.0,710,2022-02-11,2022-05-22,954,1054
23864,3,708.3333333333334,1215,2020-12-23,2024-07-10,174,1469
23865,5,1210.0,1680,2019-11-02,2023-12-27,370,1886
23866,2,442.5,540,2019-11-14,2024-08-26,127,1874
23867,5,580.0,1055,2020-01-24,2023-06-20,560,1803
23868,3,631.6666666666666,730,2021-03-31,2024-02-15,320,1371
23869,2,437.5,465,2020-11-26,2022-04-26,980,1496
23870,3,608.3333333333334,1145,2020-03-20,2021-04-18,1353,1747
23871,5,1296.0,2215,2019-08-07,2024-07-20,164,1973
23872,5,649.0,915,2020-04-10,2023-04-19,622,1726
23873,2,950.0,1510,2021-01-13,2021-04-09,1362,1448
23874,5,862.0,1150,2019-10-19,2022-04-27,979,1900
23875,6,446.6666666666667,980,2020-07-18,2024-08-09,144,1627
23876,5,849.0,1305,2019-02-27,2024-09-22,100,2134
23877,7,1150.0,2140,2019-01-02,2023-01-01,730,2190
23878,4,497.5,805,2022-03-05,2023-06-01,579,1032
23879,7,685.0,1430,2019-03-14,2024-02-28,307,2119
23880,2,945.0,1005,2020-10-17,2022-10-10,813,1536
23881,4,656.25,1300,2022-01-24,2024-07-11,173,1072
23882,5,862.0,1420,2019-06-11,2024-05-31,214,2030
23883,1,380.0,380,2021-01-26,2021-01-26,1435,1435
23884,2,1190.0,1245,2022-03-24,2024-10-15,77,1013
23885,5,581.0,1065,2019-12-04,2023-05-25,586,1854
23886,2,1472.5,2115,2021-07-16,2023-05-18,593,1264
23887,5,759.0,2035,2019-05-23,2022-12-29,733,2049
23888,3,430.0,695,2020-10-21,2022-12-30,732,1532
23889,5,268.0,500,2019-10-11,2022-10-23,800,1908
23890,3,371.6666666666667,640,2020-04-15,2024-11-09,52,1721
23891,6,920.0,1700,2019-02-18,2024-08-18,135,2143
23892,6,1185.8333333333333,1565,2019-04-14,2023-08-29,490,2088
23893,1,730.0,730,2021-12-01,2021-12-01,1126,1126
23894,6,803.3333333333334,1190,2019-02-15,2024-01-14,352,2146
23895,7,600.0,950,2020-09-29,2024-03-07,299,1554
23896,3,570.0,1075,2023-09-25,2024-12-01,30,463
23897,2,640.0,925,2022-04-19,2024-10-31,61,987
23898,4,600.0,1095,2021-03-28,2024-08-13,140,1374
23899,2,1415.0,1440,2023-02-16,2023-11-03,424,684
23900,5,630.0,970,2019-04-17,2024-01-25,341,2085
23901,2,500.0,735,2020-06-20,2023-12-18,379,1655
23902,3,463.3333333333333,690,2021-03-16,2024-09-09,113,1386
23903,3,995.0,1320,2020-12-18,2024-01-08,358,1474
23904,1,1255.0,1255,2020-02-01,2020-02-01,1795,1795
23905,6,738.3333333333334,1295,2019-03-28,2024-06-09,205,2105
23906,4,668.75,1130,2021-04-26,2024-11-06,55,1345
23907,1,725.0,725,2020-02-01,2020-02-01,1795,1795
23908,1,1035.0,1035,2022-07-20,2022-07-20,895,895
23909,2,382.5,430,2019-07-29,2020-12-03,1489,1982
23910,5,471.0,1185,2019-02-06,2023-09-30,458,2155
23911,5,816.0,1085,2020-07-19,2023-10-05,453,1626
23912,6,567.5,1070,2020-11-06,2023-12-21,376,1516
23913,5,577.0,1145,2019-05-02,2023-12-07,390,2070
23914,3,1031.6666666666667,1360,2019-07-15,2024-05-18,227,1996
23915,6,539.1666666666666,920,2020-02-01,2024-12-10,21,1795
23916,1,470.0,470,2021-06-22,2021-06-22,1288,1288
23917,3,891.6666666666666,1055,2019-04-12,2024-07-02,182,2090
23918,4,562.5,1055,2019-07-29,2022-12-14,748,1982
23919,5,756.0,1225,2021-11-13,2024-02-25,310,1144
23920,3,1101.6666666666667,1355,2019-01-21,2019-06-30,2011,2171
23921,5,593.0,1005,2020-05-05,2022-01-03,1093,1701
23922,2,740.0,1060,2019-05-11,2023-10-05,453,2061
23923,4,901.25,1350,2019-02-09,2024-08-19,134,2152
23924,6,634.1666666666666,1040,2022-12-28,2024-12-23,8,734
23925,7,806.4285714285714,1375,2019-12-27,2024-09-30,92,1831
23926,3,750.0,1010,2021-04-18,2023-05-31,580,1353
23927,6,1090.0,1935,2020-06-28,2024-08-29,124,1647
23928,5,473.0,845,2019-05-03,2024-05-13,232,2069
23929,3,700.0,1075,2022-03-05,2024-04-02,273,1032
23930,2,475.0,810,2020-05-17,2023-07-03,547,1689
23931,4,880.0,1330,2020-02-15,2023-10-01,457,1781
23932,4,826.25,1225,2020-11-17,2023-05-23,588,1505
23933,1,315.0,315,2021-08-03,2021-08-03,1246,1246
23934,5,560.0,900,2019-03-06,2024-10-16,76,2127
23935,2,897.5,980,2022-01-02,2024-09-14,108,1094
23936,6,1090.8333333333333,1640,2019-11-14,2024-07-21,163,1874
23937,3,748.3333333333334,1325,2020-04-08,2021-11-21,1136,1728
23938,4,630.0,820,2020-09-23,2023-02-15,685,1560
23939,2,1010.0,1050,2020-03-02,2022-06-07,938,1765
23940,3,861.6666666666666,1190,2019-04-10,2022-04-27,979,2092
23941,4,503.75,1010,2019-05-18,2021-01-22,1439,2054
23942,7,431.42857142857144,1195,2020-02-02,2023-09-05,483,1794
23943,4,1277.5,1690,2019-10-31,2024-04-02,273,1888
23944,5,908.0,1460,2019-05-04,2024-06-26,188,2068
23945,2,990.0,1060,2019-01-24,2020-02-05,1791,2168
23946,3,873.3333333333334,1010,2021-02-23,2023-10-04,454,1407
23947,5,821.0,1835,2019-10-07,2024-02-17,318,1912
23948,2,657.5,1115,2020-06-05,2021-05-02,1339,1670
23949,4,440.0,890,2020-03-06,2024-07-12,172,1761
23950,5,635.0,875,2021-01-24,2024-10-28,64,1437
23951,5,663.0,820,2019-03-02,2023-10-21,437,2131
23952,2,1287.5,1375,2019-02-09,2022-04-22,984,2152
23953,4,1046.25,1380,2019-02-18,2022-09-07,846,2143
23954,1,1170.0,1170,2024-11-22,2024-11-22,39,39
23955,1,1230.0,1230,2023-09-16,2023-09-16,472,472
23956,2,465.0,775,2019-06-25,2023-12-22,375,2016
23957,3,488.3333333333333,640,2019-11-18,2021-01-24,1437,1870
23958,4,686.25,1240,2019-01-09,2023-07-05,545,2183
23959,4,1031.25,1675,2019-07-28,2024-09-25,97,1983
23960,1,255.0,255,2024-04-25,2024-04-25,250,250
23961,4,877.5,1590,2022-01-27,2024-03-21,285,1069
23962,1,305.0,305,2021-10-01,2021-10-01,1187,1187
23963,4,813.75,1160,2021-08-10,2024-12-04,27,1239
23964,4,513.75,855,2020-05-25,2024-02-17,318,1681
23965,4,1162.5,1900,2020-03-01,2022-04-08,998,1766
23966,3,415.0,970,2022-07-08,2024-12-26,5,907
23967,4,366.25,550,2019-08-17,2023-02-28,672,1963
23968,3,873.3333333333334,1250,2020-04-22,2022-10-28,795,1714
23969,1,1650.0,1650,2020-05-02,2020-05-02,1704,1704
23970,4,467.5,905,2020-04-21,2024-06-13,201,1715
23971,2,590.0,1045,2020-07-30,2021-03-08,1394,1615
23972,3,893.3333333333334,1370,2020-05-01,2022-11-13,779,1705
23973,4,822.5,1290,2019-01-22,2022-01-09,1087,2170
23974,2,1095.0,1760,2019-09-02,2021-06-06,1304,1947
23975,1,160.0,160,2023-03-01,2023-03-01,671,671
23976,3,558.3333333333334,645,2022-01-13,2024-08-07,146,1083
23977,4,605.0,1210,2020-07-29,2024-08-10,143,1616
23978,3,580.0,730,2020-10-05,2024-02-05,330,1548
23979,3,833.3333333333334,1065,2020-02-18,2024-09-06,116,1778
23980,6,665.8333333333334,900,2019-10-31,2024-12-21,10,1888
23981,5,369.0,775,2022-04-01,2024-09-22,100,1005
23982,3,1155.0,1555,2019-06-25,2024-03-22,284,2016
23983,5,866.0,1220,2020-07-11,2024-08-29,124,1634
23984,2,1230.0,1770,2022-11-28,2024-12-12,19,764
23985,2,720.0,825,2022-10-01,2023-02-13,687,822
23986,3,820.0,1120,2019-12-06,2024-01-17,349,1852
23987,3,585.0,855,2019-06-07,2022-03-14,1023,2034
23988,3,781.6666666666666,1050,2019-10-09,2023-10-10,448,1910
23989,4,1090.0,1820,2019-06-18,2023-05-19,592,2023
23990,3,1030.0,1245,2019-07-27,2024-02-19,316,1984
23991,3,461.6666666666667,640,2019-03-13,2024-01-04,362,2120
23992,7,578.5714285714286,925,2020-10-25,2024-08-10,143,1528
23993,4,1078.75,1565,2020-12-25,2023-08-14,505,1467
23994,1,1025.0,1025,2019-01-20,2019-01-20,2172,2172
23995,3,1025.0,1500,2019-05-30,2023-02-20,680,2042
23996,3,553.3333333333334,815,2019-07-15,2024-06-27,187,1996
23997,5,984.0,1330,2019-03-22,2023-12-07,390,2111
23998,3,611.6666666666666,890,2019-01-14,2021-08-14,1235,2178
23999,7,617.8571428571429,1290,2020-04-14,2024-03-14,292,1722
24000,5,781.0,1310,2019-04-13,2023-06-19,561,2089
24001,5,502.0,835,2021-03-02,2024-12-11,20,1400
24002,2,320.0,510,2019-06-12,2020-02-24,1772,2029
24003,4,692.5,1170,2019-12-01,2024-07-26,158,1857
24004,4,722.5,1155,2021-12-16,2024-01-06,360,1111
24005,1,800.0,800,2021-06-13,2021-06-13,1297,1297
24006,1,1205.0,1205,2021-03-01,2021-03-01,1401,1401
24007,4,753.75,1140,2020-01-31,2023-06-10,570,1796
24008,4,836.25,1170,2019-04-16,2023-03-21,651,2086
24009,4,641.25,1325,2020-07-26,2024-12-13,18,1619
24010,2,220.0,235,2019-09-04,2023-12-25,372,1945
24011,4,595.0,895,2022-09-26,2023-08-13,506,827
24012,3,588.3333333333334,975,2019-04-08,2022-07-23,892,2094
24013,6,812.5,1130,2019-01-19,2023-10-25,433,2173
24014,1,305.0,305,2021-03-15,2021-03-15,1387,1387
24015,1,610.0,610,2021-04-05,2021-04-05,1366,1366
24016,3,141.66666666666666,240,2019-03-26,2021-09-20,1198,2107
24017,5,1037.0,1175,2019-02-03,2024-10-03,89,2158
24018,3,995.0,1475,2021-09-29,2024-09-17,105,1189
24020,3,366.6666666666667,740,2019-06-02,2022-04-11,995,2039
24021,4,1311.25,2040,2020-01-24,2023-02-03,697,1803
24022,4,1243.75,1710,2019-09-13,2024-12-05,26,1936
24023,3,831.6666666666666,1120,2019-11-18,2023-12-11,386,1870
24024,4,1246.25,2385,2019-11-16,2023-07-02,548,1872
24025,4,702.5,1155,2021-10-15,2024-02-16,319,1173
24026,3,353.3333333333333,380,2019-06-13,2021-10-17,1171,2028
24027,4,555.0,960,2019-03-05,2024-01-18,348,2128
24028,1,925.0,925,2023-07-17,2023-07-17,533,533
24029,6,479.1666666666667,890,2020-02-06,2024-09-25,97,1790
24030,2,1415.0,1720,2021-05-19,2022-11-12,780,1322
24031,2,262.5,265,2020-01-06,2022-03-19,1018,1821
24032,1,230.0,230,2024-05-26,2024-05-26,219,219
24033,2,612.5,805,2020-10-27,2023-12-15,382,1526
24034,3,808.3333333333334,1450,2019-06-10,2023-11-16,411,2031
24035,4,791.25,1195,2021-06-06,2024-11-20,41,1304
24036,1,450.0,450,2020-05-11,2020-05-11,1695,1695
24037,3,471.6666666666667,740,2020-11-30,2023-02-21,679,1492
24038,3,1003.3333333333334,1255,2021-01-30,2023-09-30,458,1431
24039,4,323.75,665,2019-05-05,2024-09-22,100,2067
24040,4,711.25,1285,2020-10-13,2023-11-15,412,1540
24041,2,435.0,480,2021-06-14,2024-07-29,155,1296
24042,2,652.5,920,2023-02-08,2024-01-27,339,692
24043,1,535.0,535,2023-09-29,2023-09-29,459,459
24044,6,835.8333333333334,1245,2019-10-13,2024-10-22,70,1906
24045,6,570.0,1235,2019-03-17,2024-02-09,326,2116
24046,2,672.5,910,2023-10-09,2024-09-15,107,449
24047,3,575.0,875,2019-10-12,2024-05-28,217,1907
24048,5,625.0,940,2019-05-05,2024-03-18,288,2067
24049,3,545.0,920,2019-12-03,2023-01-04,727,1855
24050,7,544.2857142857143,740,2019-11-23,2024-11-03,58,1865
24051,3,1050.0,1175,2019-04-02,2021-02-07,1423,2100
24052,4,776.25,1115,2019-04-25,2024-04-24,251,2077
24053,1,440.0,440,2019-03-23,2019-03-23,2110,2110
24054,2,750.0,1345,2023-03-30,2023-11-25,402,642
24055,3,415.0,570,2020-04-20,2023-12-07,390,1716
24056,2,582.5,815,2023-10-11,2024-03-18,288,447
24057,4,617.5,900,2022-11-15,2023-12-23,374,777
24058,4,398.75,720,2019-07-14,2022-05-05,971,1997
24059,7,460.0,830,2019-08-10,2024-09-09,113,1970
24060,6,427.5,820,2019-06-02,2024-01-09,357,2039
24061,2,1447.5,1610,2021-11-03,2022-02-17,1048,1154
24062,6,769.1666666666666,1020,2020-03-24,2024-11-05,56,1743
24063,5,657.0,960,2020-12-06,2024-07-20,164,1486
24064,1,125.0,125,2024-08-25,2024-08-25,128,128
24065,2,1092.5,1405,2021-03-24,2022-08-25,859,1378
24066,3,1298.3333333333333,1630,2019-02-23,2023-03-14,658,2138
24067,2,780.0,840,2019-06-09,2021-08-22,1227,2032
24068,2,817.5,895,2019-04-04,2024-04-20,255,2098
24069,4,648.75,1105,2019-08-22,2021-09-20,1198,1958
24070,2,340.0,445,2020-03-20,2020-09-05,1578,1747
24071,2,882.5,980,2019-01-04,2023-04-10,631,2188
24072,6,797.5,1375,2021-01-11,2024-09-30,92,1450
24073,6,221.66666666666666,380,2019-08-13,2024-06-05,209,1967
24074,7,435.0,1095,2019-01-09,2024-08-31,122,2183
24075,4,922.5,1390,2019-04-04,2024-02-04,331,2098
24076,2,962.5,1700,2020-10-22,2022-08-31,853,1531
24077,6,1057.5,1520,2021-09-05,2024-08-21,132,1213
24078,1,795.0,795,2021-09-19,2021-09-19,1199,1199
24079,2,242.5,310,2020-02-09,2023-06-15,565,1787
24080,2,750.0,1035,2023-01-31,2024-02-21,314,700
24081,3,1091.6666666666667,1705,2022-03-07,2024-07-07,177,1030
24082,3,736.6666666666666,1245,2021-01-28,2023-10-19,439,1433
24083,3,805.0,1265,2019-01-12,2023-03-06,666,2180
24084,7,517.1428571428571,1380,2019-03-09,2023-03-02,670,2124
24085,3,1021.6666666666666,1560,2022-01-26,2023-01-22,709,1070
24086,8,965.625,1950,2019-12-11,2024-07-22,162,1847
24087,4,876.25,995,2020-02-11,2023-08-14,505,1785
24088,3,335.0,630,2019-02-12,2021-08-27,1222,2149
24089,4,1138.75,1645,2021-05-29,2024-12-20,11,1312
24090,5,510.0,890,2021-04-20,2024-10-22,70,1351
24091,7,542.8571428571429,985,2019-10-11,2024-12-02,29,1908
24092,5,333.0,805,2019-03-31,2024-10-26,66,2102
24093,5,713.0,1145,2019-06-08,2022-12-17,745,2033
24094,4,1201.25,1475,2019-03-27,2022-09-05,848,2106
24095,3,353.3333333333333,505,2020-11-10,2024-02-10,325,1512
24096,4,687.5,870,2021-04-05,2024-08-08,145,1366
24097,7,563.5714285714286,1105,2019-03-09,2023-01-04,727,2124
24098,3,570.0,865,2022-04-28,2024-04-30,245,978
24099,4,717.5,1265,2020-05-31,2024-08-28,125,1675
24100,1,640.0,640,2019-09-02,2019-09-02,1947,1947
24101,8,714.375,1125,2019-10-31,2024-07-17,167,1888
24102,7,586.4285714285714,1115,2021-06-06,2023-11-01,426,1304
24103,6,718.3333333333334,1015,2019-10-26,2024-05-26,219,1893
24104,3,678.3333333333334,860,2021-07-17,2024-11-20,41,1263
24105,2,537.5,870,2019-03-21,2024-04-09,266,2112
24106,2,970.0,1080,2020-11-21,2022-09-16,837,1501
24107,4,621.25,1065,2022-06-14,2023-11-19,408,931
24108,2,247.5,305,2024-01-26,2024-04-23,252,340
24109,4,272.5,510,2019-05-11,2024-09-07,115,2061
24110,5,433.0,875,2020-04-01,2024-03-02,304,1735
24111,4,786.25,1245,2020-08-09,2023-07-18,532,1605
24112,2,765.0,830,2019-12-17,2022-04-06,1000,1841
24113,4,653.75,940,2022-09-20,2024-08-14,139,833
24114,7,465.7142857142857,1085,2019-04-07,2024-12-03,28,2095
24115,5,407.0,1140,2019-04-23,2024-04-24,251,2079
24116,3,561.6666666666666,885,2020-10-23,2023-05-08,603,1530
24118,1,575.0,575,2020-10-16,2020-10-16,1537,1537
24119,4,645.0,890,2021-01-07,2024-09-29,93,1454
24120,2,1152.5,1860,2019-03-29,2020-01-11,1816,2104
24121,5,855.0,1605,2021-04-10,2024-06-20,194,1361
24122,7,392.85714285714283,950,2019-03-24,2024-08-12,141,2109
24123,4,1150.0,1720,2019-03-23,2023-10-04,454,2110
24124,4,653.75,910,2021-10-11,2024-06-06,208,1177
24125,5,625.0,1270,2019-11-12,2022-02-15,1050,1876
24126,6,562.5,1090,2020-03-22,2022-07-02,913,1745
24127,2,602.5,735,2020-02-11,2020-06-26,1649,1785
24128,6,1161.6666666666667,1895,2019-03-20,2022-08-24,860,2113
24129,6,581.6666666666666,1025,2019-03-23,2024-04-04,271,2110
24130,1,500.0,500,2019-03-06,2019-03-06,2127,2127
24131,2,745.0,1260,2019-05-07,2022-01-05,1091,2065
24132,1,830.0,830,2021-04-19,2021-04-19,1352,1352
24133,4,718.75,1185,2019-01-31,2022-01-16,1080,2161
24135,2,1285.0,1615,2021-06-09,2024-08-21,132,1301
24136,6,619.1666666666666,1045,2019-07-16,2024-11-29,32,1995
24137,2,847.5,1435,2020-07-10,2023-10-28,430,1635
24138,3,591.6666666666666,905,2019-02-27,2023-02-26,674,2134
24139,3,923.3333333333334,1470,2019-07-09,2023-08-08,511,2002
24140,7,677.1428571428571,1160,2020-12-31,2024-06-30,184,1461
24141,4,1201.25,1825,2019-04-14,2023-02-21,679,2088
24142,2,310.0,370,2022-07-16,2024-01-12,354,899
24143,3,258.3333333333333,315,2019-02-21,2023-07-27,523,2140
24144,3,523.3333333333334,1075,2019-12-09,2024-01-30,336,1849
24145,5,783.0,1170,2019-07-25,2020-10-12,1541,1986
24146,4,592.5,925,2020-11-18,2023-03-26,646,1504
24147,3,1373.3333333333333,1765,2021-07-30,2022-08-10,874,1250
24148,5,738.0,1130,2021-09-20,2024-08-21,132,1198
24149,6,983.3333333333334,1605,2020-04-15,2023-09-02,486,1721
24150,5,1212.0,1680,2020-09-27,2024-04-13,262,1556
24151,5,410.0,825,2020-03-06,2024-10-30,62,1761
24152,2,350.0,455,2019-10-31,2021-07-07,1273,1888
24153,3,681.6666666666666,995,2019-09-04,2020-10-17,1536,1945
24154,5,709.0,1430,2019-09-02,2023-08-15,504,1947
24155,2,440.0,465,2019-03-16,2021-01-06,1455,2117
24156,3,443.3333333333333,800,2019-07-17,2023-06-08,572,1994
24157,4,525.0,1030,2019-04-10,2020-11-22,1500,2092
24158,3,906.6666666666666,1195,2020-04-10,2024-06-30,184,1726
24159,1,545.0,545,2019-07-31,2019-07-31,1980,1980
24160,3,771.6666666666666,1485,2022-09-13,2023-10-24,434,840
24161,2,930.0,980,2019-08-18,2023-08-20,499,1962
24162,6,701.6666666666666,1360,2019-03-07,2024-12-02,29,2126
24163,1,120.0,120,2023-04-04,2023-04-04,637,637
24164,1,705.0,705,2022-07-01,2022-07-01,914,914
24165,8,648.125,1175,2019-12-02,2024-06-11,203,1856
24166,4,400.0,825,2020-01-30,2023-06-17,563,1797
24167,1,1130.0,1130,2020-03-27,2020-03-27,1740,1740
24168,3,250.0,315,2023-07-08,2024-03-29,277,542
24169,7,968.5714285714286,1675,2019-08-26,2024-10-02,90,1954
24170,4,578.75,755,2020-09-14,2022-09-30,823,1569
24171,6,500.0,965,2020-12-15,2024-08-05,148,1477
24172,5,652.0,885,2020-01-01,2024-02-09,326,1826
24173,1,995.0,995,2023-03-25,2023-03-25,647,647
24174,3,466.6666666666667,675,2019-04-23,2022-10-24,799,2079
24175,5,630.0,1145,2020-07-25,2023-04-14,627,1620
24176,3,723.3333333333334,845,2019-09-14,2023-10-03,455,1935
24177,2,457.5,515,2019-03-29,2022-11-02,790,2104
24178,2,947.5,1775,2020-03-24,2022-07-05,910,1743
24179,6,726.6666666666666,1600,2019-04-29,2024-04-09,266,2073
24181,2,980.0,1150,2021-12-30,2022-02-23,1042,1097
24183,3,1005.0,1405,2019-03-17,2022-04-20,986,2116
24185,3,901.6666666666666,1005,2020-09-04,2023-01-29,702,1579
24186,5,651.0,1255,2021-01-12,2024-03-22,284,1449
24187,6,729.1666666666666,1245,2019-03-17,2024-04-27,248,2116
24188,6,625.8333333333334,1500,2019-08-22,2024-12-26,5,1958
24189,1,155.0,155,2019-03-01,2019-03-01,2132,2132
24190,7,392.14285714285717,685,2019-12-11,2022-08-02,882,1847
24191,7,1085.0,1665,2019-07-08,2024-10-28,64,2003
24192,4,1070.0,1575,2020-09-06,2024-08-11,142,1577
24193,4,1201.25,1520,2022-02-22,2024-10-17,75,1043
24194,4,982.5,1180,2019-06-27,2022-08-03,881,2014
24195,1,990.0,990,2023-06-25,2023-06-25,555,555
24196,3,626.6666666666666,1130,2019-11-08,2023-04-17,624,1880
24197,1,790.0,790,2021-07-23,2021-07-23,1257,1257
24199,3,396.6666666666667,780,2021-06-21,2024-07-22,162,1289
24201,3,345.0,405,2020-09-02,2024-01-21,345,1581
24202,3,720.0,965,2020-01-14,2024-11-30,31,1813
24203,6,763.3333333333334,1210,2019-09-22,2024-12-07,24,1927
24204,5,998.0,1495,2021-04-18,2024-07-31,153,1353
24205,3,493.3333333333333,725,2021-10-06,2024-10-22,70,1182
24206,6,605.8333333333334,895,2019-07-15,2023-11-28,399,1996
24208,4,422.5,860,2019-05-09,2020-11-06,1516,2063
24209,1,615.0,615,2019-10-22,2019-10-22,1897,1897
24210,4,1186.25,2120,2019-11-12,2022-03-07,1030,1876
24211,7,487.85714285714283,1815,2019-01-20,2024-09-16,106,2172
24212,2,450.0,460,2019-06-12,2023-12-26,371,2029
24213,3,533.3333333333334,1165,2020-01-31,2023-01-02,729,1796
24214,3,1175.0,1425,2019-11-27,2022-12-10,752,1861
24215,6,1225.8333333333333,2130,2019-03-07,2023-11-19,408,2126
24216,5,544.0,1105,2021-03-01,2024-09-20,102,1401
24217,5,534.0,1305,2019-03-11,2024-08-25,128,2122
24218,2,285.0,360,2022-12-20,2024-02-12,323,742
24219,4,567.5,1270,2020-01-15,2023-11-27,400,1812
24220,3,636.6666666666666,1195,2020-08-12,2024-03-23,283,1602
24221,5,585.0,1200,2019-02-28,2024-08-26,127,2133
24222,4,455.0,725,2019-04-05,2024-04-12,263,2097
24223,5,921.0,1535,2020-08-29,2024-07-05,179,1585
24224,2,720.0,955,2021-08-03,2023-08-30,489,1246
24225,4,843.75,1275,2019-08-17,2023-11-23,404,1963
24226,3,905.0,1245,2020-07-03,2024-10-29,63,1642
24227,5,789.0,1045,2021-01-08,2024-08-10,143,1453
24228,5,738.0,1005,2019-05-01,2024-04-25,250,2071
24229,2,220.0,275,2019-01-24,2020-09-06,1577,2168
24230,2,1135.0,1315,2020-01-24,2023-03-31,641,1803
24231,4,815.0,1455,2019-02-15,2022-10-05,818,2146
24232,7,820.7142857142857,1540,2020-01-03,2023-10-30,428,1824
24233,7,534.2857142857143,1030,2019-03-16,2023-12-24,373,2117
24234,6,622.5,1010,2020-01-25,2024-04-03,272,1802
24235,3,446.6666666666667,575,2021-07-09,2022-12-23,739,1271
24236,3,1190.0,1460,2021-04-08,2022-10-10,813,1363
24237,4,1112.5,1205,2019-02-05,2024-01-31,335,2156
